,Algorithm,done,Graph,No. of Agents,Initial Locations,Parameters,Priority Nodes,Random String,sim_length,use_sim_time,Average Idleness,Priority Average Idleness,N. P. Average Idleness,Max Idleness,Priority Max Idleness,N. P.  Max Idleness,Average Ration,Depth,Sampling size
1108,ppa_sampled,False,iitb,4,4369058864 667357387 2055461156 5366445083,3 3.0,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_sampled_iitb_108_3,20000,True,180.510429688151,132.459181292398,196.527512486735,1401,727,1401,1.77290619991362,3,3
1109,ppa_sampled,False,iitb,3,667357412 667357419 667357401,3 3.0,667357387 667357401 668672700 667357412 667357419,ppa_sampled_iitb_103_3,20000,True,245.375210406146,182.607689615519,261.892979035259,2060,843,2060,1.66120211129697,3,3
1110,ppa_sampled,False,grid_5_5,4,1 12 4 13,3 2.0,13 1 12 4,ppa_sampled_grid_5_5_4_3,20000,True,117.070626593989,76.9324398659799,124.715995494562,1053,544,1053,1.94427817488471,3,2
1111,ppa_sampled,False,iitb,4,667357387 667357361 5882320075 1990860598,3 3.0,5882320075 -22 667357387 1990860598 667357361,ppa_sampled_iitb_68_3,20000,True,172.242267590139,171.119667950193,172.537688548019,1330,1079,1330,1.14769869513849,3,3
1112,ppa_sampled,False,grid_5_5,1,12,3 2.0,13 1 12 4,ppa_sampled_grid_5_5_1_3,20000,True,335.683497748874,209.830352676338,359.655525381738,2439,1186,2439,1.97709239655729,3,2
1113,ppa_sampled,False,cair,2,cluster_1563324333_1563324337 cluster_1563324010_1563324356,3 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_58_3,20000,True,114.783530555556,78.1730583333333,133.088766666667,819,364,819,1.92538009424621,3,3
1114,ppa_sampled,False,cair,1,1563324011,3 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_17_3,20000,True,218.16958113845,160.432946589318,240.375979041962,1271,1271,1234,1.72664485878137,3,3
1115,ppa_sampled,False,grid_5_5,3,21 22 9,3 3.0,21 22 9 7 24,ppa_sampled_grid_5_5_79_3,20000,True,151.3999720014,101.368531573421,163.907832108395,889,638,889,1.88401865174854,3,3
1116,ppa_sampled,False,cair,1,1563324324,3 2.0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_sampled_cair_49_3,20000,True,189.266324914562,104.606239059765,213.454920873075,1080,565,1080,2.32504700944432,3,2
1117,ppa_sampled,False,cair,1,1563324348,3 3.0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_sampled_cair_21_3,20000,True,236.016226278792,114.725681420355,296.66149870801,1889,455,1889,2.88864295492602,3,3
1118,ppa_sampled,False,cair,4,1563324324 1563324353 cluster_1563324002_1563324346 1563324348,3 2.0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_sampled_cair_52_3,20000,True,70.4716276588651,39.4594543908782,79.3322485925757,519,274,519,2.52120951361624,3,2
1119,ppa_sampled,False,grid_5_5,2,0 15,3 2.0,0 15 20 4,ppa_sampled_grid_5_5_74_3,20000,True,199.587548490302,130.281356228754,212.788727968692,1193,587,1193,2.05432072326839,3,2
1120,ppa_sampled,False,grid_5_5,1,13,3 2.0,13 17 21 0,ppa_sampled_grid_5_5_37_3,20000,True,301.864502774861,181.675491225439,324.757647831894,1581,691,1581,1.97765229073938,3,2
1121,ppa_sampled,False,grid_5_5,3,13 17 21,3 2.0,13 17 21 0,ppa_sampled_grid_5_5_39_3,20000,True,142.190499524976,91.3345042252113,151.877355772551,923,528,923,1.9469345698563,3,2
1122,ppa_sampled,False,iitb,3,667357387 667357401 3215340463,3 2.0,3215340463 667357401 668685374 667357387,ppa_sampled_iitb_99_3,20000,True,275.993368086809,171.876225122512,296.816796679668,2352,975,2352,2.06145332178737,3,2
1123,ppa_sampled,False,cair,4,cluster_1563324004_1563324334 cluster_1563324333_1563324337 1563324327 1563324343,3 2.0,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_sampled_cair_88_3,20000,True,68.8303114133031,35.9456054394561,78.2259416915451,533,237,533,3.0271749135256,3,2
1124,ppa_sampled,False,cair,3,414035791 1154147727 1563324357,3 3.0,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_sampled_cair_91_3,20000,True,88.2875671561356,69.1299264963248,95.655890486832,791,321,791,1.54754809027748,3,3
1125,ppa_sampled,False,grid_5_5,2,16 13,3 3.0,4 13 0 11 16,ppa_sampled_grid_5_5_6_3,20000,True,197.287010350518,175.030901545077,202.851037551878,999,898,999,1.30982090190102,3,3
1126,ppa_sampled,False,iitb,4,3215340463 5882320075 668620103 3215340464,3 2.0,5882320075 668620103 3215340463 3215340464,ppa_sampled_iitb_64_3,20000,True,228.697670784157,147.291795859172,244.978845769154,2049,638,2049,2.12361398068011,3,2
1127,ppa_sampled,False,grid_5_5,2,1 12,3 2.0,13 1 12 4,ppa_sampled_grid_5_5_2_3,20000,True,222.590458183273,153.535676770708,235.743749880905,1773,1432,1773,1.88850806294037,3,2
1128,ppa_sampled,False,cair,2,cluster_1563324004_1563324334 1563324357,3 3.0,1563324324 cluster_1563324002_1563324346 cluster_1563324004_1563324334 1563324349 1154147728 1563324357,ppa_sampled_cair_94_3,20000,True,135.285678962956,76.8541031154673,164.5014668867,1064,475,1064,2.32822037530278,3,3
1129,ppa_sampled,False,grid_5_5,3,1 12 4,3 2.0,13 1 12 4,ppa_sampled_grid_5_5_3_3,20000,True,146.609776488824,101.1099179959,155.276416201762,1167,565,1167,1.79790029328554,3,2
1130,ppa_sampled,False,cair,3,cluster_1563324004_1563324334 cluster_1563324002_1563324346 1563324349,3 3.0,1563324324 cluster_1563324002_1563324346 cluster_1563324004_1563324334 1563324349 1154147728 1563324357,ppa_sampled_cair_95_3,20000,True,96.4694481950071,55.5879215215616,116.91021153173,1004,454,1004,2.33209830742563,3,3
1131,ppa_sampled,False,cair,3,1563324343 cluster_1563324004_1563324334 1563324348,3 3.0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_sampled_cair_23_3,20000,True,104.744894444444,49.8988916666667,132.167895833333,926,327,926,3.14737216784241,3,3
1132,ppa_sampled,False,cair,2,1563324324 1563324336,3 2.0,1563324324 1154147728 1563324349 1563324336,ppa_sampled_cair_14_3,20000,True,131.911255555556,79.8338375,146.790517857143,1018,453,1018,2.10870620903707,3,2
1133,ppa_sampled,False,grid_5_5,2,13 21,3 3.0,17 19 21 13 14,ppa_sampled_grid_5_5_42_3,20000,True,205.774608730436,153.950037501875,218.730751537577,2069,771,2069,1.59065633617505,3,3
1134,ppa_sampled,False,cair,1,cluster_1563324004_1563324334,3 2.0,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_sampled_cair_85_3,20000,True,187.074679690191,112.362423742374,208.421038532425,1255,542,1255,2.30484269575059,3,2
1135,ppa_sampled,False,grid_5_5,4,10 22 23 0,3 3.0,22 9 0 10 23 24,ppa_sampled_grid_5_5_84_3,20000,True,104.776276744651,98.0590715190295,106.897499447479,588,499,588,1.28315538063133,3,3
1136,ppa_sampled,False,cair,1,1154147728,3 2.0,1563324324 1154147728 1563324349 1563324336,ppa_sampled_cair_13_3,20000,True,227.865895208399,132.123955780101,255.220735045056,1537,635,1537,2.12862170095437,3,2
1137,ppa_sampled,False,iitb,1,667357361,3 3.0,5882320075 -22 667357387 1990860598 667357361,ppa_sampled_iitb_65_3,20000,True,484.719327748604,471.055013753438,488.315199852595,2546,2445,2546,1.11733325570066,3,3
1138,ppa_sampled,False,iitb,3,4369058864 -282 5366445083,3 3.0,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_sampled_iitb_107_3,20000,True,215.65544911877,161.637703633302,233.661364280593,1577,800,1577,1.68900579744904,3,3
1139,ppa_sampled,False,cair,3,cluster_1563324010_1563324356 1563324011 1563324327,3 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_59_3,20000,True,88.6592805555556,61.9799083333333,101.998966666667,666,324,666,1.91256116675408,3,3
1140,ppa_sampled,False,grid_5_5,1,24,3 3.0,10 15 24 18 2 23,ppa_sampled_grid_5_5_9_3,20000,True,278.919399819946,206.137941382415,301.903018273903,1589,622,1589,1.61182913746503,3,3
1141,ppa_sampled,False,grid_5_5,4,11 0 4 16,3 3.0,4 13 0 11 16,ppa_sampled_grid_5_5_8_3,20000,True,117.91024595081,108.473345330934,120.269471105779,698,523,698,1.31119877333404,3,3
1142,ppa_sampled,False,grid_5_5,3,1 6 24,3 3.0,20 10 6 1 24 15,ppa_sampled_grid_5_5_47_3,20000,True,143.139446110778,101.823726921282,156.186515328513,1253,454,1253,1.91177043713179,3,3
1143,ppa_sampled,False,iitb,4,-266 667357412 -222 4369058864,3 3.0,667357419 -266 667357412 4369058864 -222,ppa_sampled_iitb_32_3,20000,True,186.493992567782,107.12489126631,207.380598173432,1728,629,1728,2.21765302575689,3,3
1144,ppa_sampled,False,grid_5_5,2,15 24,3 3.0,20 10 6 1 24 15,ppa_sampled_grid_5_5_46_3,20000,True,200.596980792317,137.460034013605,220.534963985594,1512,627,1512,1.96486676427467,3,3
1145,ppa_sampled,False,iitb,2,3215340464 3215340463,3 2.0,5882320075 668620103 3215340463 3215340464,ppa_sampled_iitb_62_3,20000,True,365.359689495889,239.056055830707,390.620416228926,2569,959,2569,1.97911667713663,3,2
1146,ppa_sampled,False,cair,3,1563324011 cluster_1563324002_1563324346 1154147727,3 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_19_3,20000,True,90.7791695140313,65.9346067303365,100.334770584683,841,497,841,1.8183868262916,3,3
1147,ppa_sampled,False,iitb,1,667357412,3 3.0,667357387 667357401 668672700 667357412 667357419,ppa_sampled_iitb_101_3,20000,True,564.266378577146,397.157914748849,608.242290110909,4050,1714,4050,1.70706361237037,3,3
1148,ppa_sampled,False,iitb,1,1990860600,3 3.0,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_sampled_iitb_69_3,20000,True,557.3589625,385.578616666667,614.619077777778,5566,1777,5566,1.72249693047071,3,3
1149,ppa_sampled,False,iitb,3,667357387 667357361 5882320075,3 3.0,5882320075 -22 667357387 1990860598 667357361,ppa_sampled_iitb_67_3,20000,True,243.825702083333,234.46999,246.287731578947,1737,984,1737,1.14626692901388,3,3
1150,ppa_sampled,False,cair,3,cluster_1563324002_1563324346 1563324324 1563324348,3 2.0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_sampled_cair_51_3,20000,True,88.108677656105,46.2388869443472,100.071475002322,672,277,672,2.59941915366515,3,2
1151,ppa_sampled,False,cair,2,1563324336 1154147727,3 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_18_3,20000,True,127.044996166283,92.7389638963896,140.239623962396,1122,864,1122,1.7729605710687,3,3
1152,ppa_sampled,False,iitb,2,-22 4369058864,3 3.0,4369058864 -22 668685374 668620103 -222 667357401,ppa_sampled_iitb_34_3,20000,True,366.035165366407,227.237955924518,412.300901847036,2918,1075,2918,2.05180243757852,3,3
1153,ppa_sampled,False,grid_5_5,3,15 23 10,3 3.0,10 15 24 18 2 23,ppa_sampled_grid_5_5_11_3,20000,True,135.336280743851,101.834433113377,145.915811574527,1043,521,1043,1.6679444951881,3,3
1154,ppa_sampled,False,grid_5_5,2,23 0,3 3.0,22 9 0 10 23 24,ppa_sampled_grid_5_5_82_3,20000,True,179.486342731454,162.096239085516,184.977954409118,1061,737,1061,1.29630673150418,3,3
1155,ppa_sampled,False,grid_5_5,3,23 10 22,3 3.0,22 9 0 10 23 24,ppa_sampled_grid_5_5_83_3,20000,True,114.450913454327,105.278252754029,117.347543149158,601,538,601,1.26592296860423,3,3
1156,ppa_sampled,False,grid_5_5,2,7 9,3 3.0,21 22 9 7 24,ppa_sampled_grid_5_5_78_3,20000,True,198.761638245737,133.674331149672,215.033465019753,961,864,961,1.86994428214907,3,3
1157,ppa_sampled,False,iitb,1,668685374,3 2.0,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_sampled_iitb_25_3,20000,True,610.578825,353.603175,661.973955,4880,1417,4880,2.10372438732689,3,2
1158,ppa_sampled,False,grid_5_5,4,20 4 0 15,3 2.0,0 15 20 4,ppa_sampled_grid_5_5_76_3,20000,True,123.794961748087,78.581216560828,132.407103688518,699,498,699,2.2165169383947,3,2
1159,ppa_sampled,False,cair,3,1563324327 cluster_1563324333_1563324337 1563324343,3 2.0,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_sampled_cair_87_3,20000,True,85.6137370301828,46.5643600260091,96.7707018885181,628,423,628,2.80868250120681,3,2
1160,ppa_sampled,False,cair,1,1563324327,3 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_57_3,20000,True,182.369607369257,123.642082104105,211.733370001833,1121,499,1121,1.87863221881472,3,3
1161,ppa_sampled,False,iitb,2,4369058864 cluster_-172_5366445082,3 2.0,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_sampled_iitb_26_3,20000,True,413.329489391136,221.177608880444,451.759865493275,3830,882,3830,2.33768106260672,3,2
1162,ppa_sampled,False,iitb,2,4369058864 667357412,3 3.0,667357419 -266 667357412 4369058864 -222,ppa_sampled_iitb_30_3,20000,True,343.381352896087,208.587052589482,378.853537187299,2669,1220,2669,2.04913343548613,3,3
1163,ppa_sampled,False,grid_5_5,1,4,3 2.0,0 15 20 4,ppa_sampled_grid_5_5_73_3,20000,True,316.512282385881,204.772573871306,337.796036388657,1630,963,1630,1.98678954753656,3,2
1164,ppa_sampled,False,iitb,2,667357387 667357419,3 3.0,667357387 667357401 668672700 667357412 667357419,ppa_sampled_iitb_102_3,20000,True,318.057346326837,221.583818090954,343.445116915227,2490,1088,2490,1.75208960592584,3,3
1165,ppa_sampled,False,grid_5_5,1,24,3 3.0,20 10 6 1 24 15,ppa_sampled_grid_5_5_45_3,20000,True,310.756702351176,204.944930798733,344.170945999315,1668,623,1668,1.95656879623986,3,3
1166,ppa_sampled,False,cair,2,1563324357 cluster_1563324010_1563324356,3 3.0,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_sampled_cair_90_3,20000,True,121.612689204508,94.9846569313863,131.854240078785,1062,475,1062,1.52631132807005,3,3
1167,ppa_sampled,False,cair,2,cluster_1563324002_1563324346 1563324353,3 2.0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_sampled_cair_50_3,20000,True,117.015881745159,64.0117738226177,132.159912580171,789,432,789,2.43664532338591,3,2
1168,ppa_sampled,False,grid_5_5,3,11 13 4,3 3.0,4 13 0 11 16,ppa_sampled_grid_5_5_7_3,20000,True,164.078270345931,149.29051189762,167.775209958008,1356,864,1356,1.30504783770196,3,3
1169,ppa_sampled,False,cair,2,cluster_1563324010_1563324356 1563324324,3 3.0,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_sampled_cair_54_3,20000,True,123.628475,77.70666,141.290711538462,1009,385,1009,1.99266594670576,3,3
1170,ppa_sampled,False,iitb,1,4369058864,3 3.0,667357419 -266 667357412 4369058864 -222,ppa_sampled_iitb_29_3,20000,True,598.718413508018,352.261856185619,663.57540227707,4767,1702,4767,2.06654460275488,3,3
1171,ppa_sampled,False,iitb,1,4369058864,3 3.0,4369058864 -22 668685374 668620103 -222 667357401,ppa_sampled_iitb_33_3,20000,True,703.763819987306,388.988574864702,808.68890169484,5060,1534,5060,2.2294855453149,3,3
1172,ppa_sampled,False,iitb,1,3215340463,3 2.0,5882320075 668620103 3215340463 3215340464,ppa_sampled_iitb_61_3,20000,True,478.14850064157,335.669687046943,506.644263360496,3403,1265,3403,1.75168000603448,3,2
1173,ppa_sampled,False,grid_5_5,1,7,3 3.0,21 22 9 7 24,ppa_sampled_grid_5_5_77_3,20000,True,305.492097814672,212.485082762414,328.743851577737,1625,1193,1625,1.75533788721149,3,3
1174,ppa_sampled,False,grid_5_5,4,24 20 10 6,3 3.0,20 10 6 1 24 15,ppa_sampled_grid_5_5_48_3,20000,True,114.55375524895,78.620317603146,125.901156610783,1110,434,1110,2.05292251824975,3,3
1175,ppa_sampled,False,cair,2,1154147726 cluster_1563324004_1563324334,3 3.0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_sampled_cair_22_3,20000,True,140.156850490809,69.0501141609586,175.710218655734,967,371,967,3.00222015813212,3,3
1176,ppa_sampled,False,grid_5_5,3,15 20 0,3 2.0,0 15 20 4,ppa_sampled_grid_5_5_75_3,20000,True,156.348412261839,99.7862429364405,167.12215880001,930,544,930,2.1789266247729,3,2
1177,ppa_sampled,False,cair,4,1154147727 1563324349 cluster_1563324004_1563324334 1154147726,3 3.0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_sampled_cair_24_3,20000,True,78.7940277777778,37.182575,99.5997541666667,687,286,687,3.3265185823931,3,3
1178,ppa_sampled,False,cair,4,1563324336 cluster_1563324010_1563324356 1563324327 1563324011,3 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_60_3,20000,True,66.502585981812,45.0469226538673,77.2304176457844,481,230,481,2.07434687263766,3,3
1179,ppa_sampled,False,cair,4,1563324011 1563324336 cluster_1563324002_1563324346 1154147727,3 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_20_3,20000,True,72.6574319481256,54.2973746061909,79.7189924642542,539,530,539,1.82038971662523,3,3
1180,ppa_sampled,False,iitb,4,668685374 667357401 667357387 3215340463,3 2.0,3215340463 667357401 668685374 667357387,ppa_sampled_iitb_100_3,20000,True,199.279015848415,123.527922207779,214.429234576542,1864,657,1864,2.09018111077403,3,2
1181,ppa_sampled,False,grid_5_5,4,21 13 14 19,3 3.0,17 19 21 13 14,ppa_sampled_grid_5_5_44_3,20000,True,150.389122368355,115.334330149522,159.152820423063,1851,462,1851,1.57507513025294,3,3
1182,ppa_sampled,False,cair,1,1154147728,3 3.0,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_sampled_cair_53_3,20000,True,200.485059617073,125.97897789779,229.14124489372,1111,632,1111,1.9450435084769,3,3
1183,ppa_sampled,False,grid_5_5,1,23,3 3.0,22 9 0 10 23 24,ppa_sampled_grid_5_5_81_3,20000,True,265.152807842353,237.852430729219,273.77397956229,1158,962,1158,1.28441387178202,3,3
1184,ppa_sampled,False,iitb,4,667357415 1990860600 667357401 667357361,3 3.0,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_sampled_iitb_72_3,20000,True,174.136674164792,127.151287178205,189.798469826988,1664,913,1664,1.70323025024746,3,3
1185,ppa_sampled,False,grid_5_5,4,22 24 7 21,3 3.0,21 22 9 7 24,ppa_sampled_grid_5_5_80_3,20000,True,117.711456582633,78.3798719487795,127.544352741096,785,627,785,1.91407052524835,3,3
1186,ppa_sampled,False,cair,3,414035791 1154147727 1563324357,5 3.0,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_sampled_cair_91_5,20000,True,82.0015086350603,66.6445389077816,87.9080354532445,631,430,631,1.49344560264735,5,3
1187,ppa_sampled,False,cair,3,cluster_1563324010_1563324356 1563324324 1563324348,5 3.0,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_sampled_cair_55_5,20000,True,87.9902810415035,58.1507324633768,99.4670304946291,620,391,620,1.9752114186188,5,3
1188,ppa_sampled,False,iitb,4,668672700 667357412 667357401 667357387,5 3.0,667357387 667357401 668672700 667357412 667357419,ppa_sampled_iitb_104_5,20000,True,193.159208771052,156.21923961981,202.880253284537,1307,747,1307,1.54209923391844,5,3
1189,ppa_sampled,False,cair,1,1154147728,5 2.0,1563324324 1154147728 1563324349 1563324336,ppa_sampled_cair_13_5,20000,True,199.435970715504,135.346248062791,217.74732004485,1199,609,1199,1.80268858230177,5,2
1190,ppa_sampled,False,cair,3,1563324011 cluster_1563324002_1563324346 1154147727,5 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_19_5,20000,True,84.3186431356864,76.3280671932807,87.3919415750732,627,550,627,1.40781403067313,5,3
1191,ppa_sampled,False,cair,2,1563324336 1154147727,5 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_18_5,20000,True,127.619742961444,110.350332549883,134.261823888968,768,728,768,1.42854813499781,5,3
1192,ppa_sampled,False,cair,4,1563324336 cluster_1563324010_1563324356 1563324327 1563324011,5 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_60_5,20000,True,63.5932564482887,45.844782760862,72.4674932920021,487,281,487,1.97912762583466,5,3
